de,vers,nombre
Duroc,Les Courtilles,3
Duroc,Les Agnettes,5
Duroc,Gabriel Péri,6
Duroc,Mairie de Clichy,4
Duroc,Porte de Clichy,5
Duroc,Brochant,6
Duroc,Saint-Denis - Université,3
Duroc,Basilique de Saint-Denis,7
Duroc,Saint-Denis - Porte de Paris,7
Duroc,Carrefour Pleyel,7
Duroc,Mairie de Saint-Ouen,8
Duroc,Garibaldi,9
Duroc,Porte de Saint-Ouen,9
Duroc,Guy Môquet,7
Duroc,La Fourche,4
Duroc,Liège,4
Duroc,Varenne,1
Duroc,Saint-François-Xavier,2
Duroc,Gaîté,1
Duroc,Pernety,3
Duroc,Plaisance,9
Duroc,Porte de Vanves,8
Duroc,Malakoff - Plateau de Vanves,6
Duroc,Malakoff - Rue Étienne-Dolet,8
Duroc,Châtillon - Montrouge,7
Duroc,Saint-Ouen,7
Duroc,Pont Cardinet,2
Duroc,Cour Saint-Émilion,2
Duroc,Bibliothèque François-Mitterrand,7
Duroc,Olympiades,8
Vaneau,La Défense,2
Vaneau,Esplanade de La Défense,8
Vaneau,Pont de Neuilly,7
Vaneau,Les Sablons,1
Vaneau,Porte Maillot,5
Vaneau,Argentine,6
Vaneau,Charles de Gaulle - Étoile,1
Vaneau,George V,6
Vaneau,Franklin D. Roosevelt,5
Vaneau,Champs-Élysées - Clemenceau,3
Vaneau,Concorde,3
Vaneau,Tuileries,3
Vaneau,Palais-Royal - Musée du Louvre,3
Vaneau,Louvre - Rivoli,2
Vaneau,Châtelet,9
Vaneau,Hôtel de Ville,6
Vaneau,Saint-Paul,5
Vaneau,Bastille,5
Vaneau,Gare de Lyon,5
Vaneau,Reuilly - Diderot,4
Vaneau,Nation,6
Vaneau,Porte de Vincennes,4
Vaneau,Saint-Mandé,6
Vaneau,Bérault,2
Vaneau,Château de Vincennes,6
Vaneau,Porte Dauphine,2
Vaneau,Victor Hugo,9
Vaneau,Ternes,2
Vaneau,Courcelles,7
Vaneau,Monceau,2
Vaneau,Villiers,9
Vaneau,Rome,5
Vaneau,Place de Clichy,8
Vaneau,Blanche,2
Vaneau,Pigalle,4
Vaneau,Anvers,4
Vaneau,Barbès - Rochechouart,6
Vaneau,La Chapelle,5
Vaneau,Stalingrad,2
Vaneau,Jaurès,2
Vaneau,Colonel Fabien,3
Vaneau,Belleville,3
Vaneau,Couronnes,4
Vaneau,Ménilmontant,1
Vaneau,Père Lachaise,9
Vaneau,Philippe Auguste,6
Vaneau,Alexandre Dumas,6
Vaneau,Avron,7
Vaneau,Pont de Levallois - Bécon,9
Vaneau,Anatole France,9
Vaneau,Louise Michel,9
Vaneau,Porte de Champerret,8
Vaneau,Pereire,9
Vaneau,Wagram,8
Vaneau,Malesherbes,7
Vaneau,Europe,6
Vaneau,Saint-Lazare,1
Vaneau,Havre - Caumartin,8
Vaneau,Opéra,8
Vaneau,Quatre-Septembre,3
Vaneau,Bourse,7
Vaneau,Sentier,3
Vaneau,Réaumur - Sébastopol,9
Vaneau,Arts et Métiers,5
Vaneau,Temple,8
Vaneau,République,8
Vaneau,Parmentier,9
Vaneau,Rue Saint-Maur,9
Vaneau,Gambetta,7
Vaneau,Porte de Bagnolet,8
Vaneau,Gallieni,8
Vaneau,Pelleport,9
Vaneau,Porte des Lilas,3
Vaneau,Porte de Clignancourt,3
Vaneau,Simplon,8
Vaneau,Marcadet - Poissonniers,5
Vaneau,Château Rouge,2
Vaneau,Gare du Nord,7
Vaneau,Gare de l'Est,6
Vaneau,Château d'Eau,2
Vaneau,Strasbourg - Saint-Denis,1
Vaneau,Étienne Marcel,6
Vaneau,Les Halles,5
Vaneau,Cité,7
Vaneau,Saint-Michel,5
Vaneau,Odéon,6
Vaneau,Saint-Germain-des-Prés,6
Vaneau,Saint-Sulpice,5
Vaneau,Saint-Placide,4
Vaneau,Montparnasse - Bienvenüe,4
Vaneau,Vavin,3
Vaneau,Raspail,4
Vaneau,Denfert-Rochereau,8
Vaneau,Mouton-Duvernet,2
Vaneau,Alésia,2
Vaneau,Porte d'Orléans,6
Vaneau,Mairie de Montrouge,4
Vaneau,Barbara,5
Vaneau,Bagneux - Lucie Aubrac,1
Vaneau,Bobigny - Pablo Picasso,6
Vaneau,Bobigny - Pantin - Raymond Queneau,2
Vaneau,Église de Pantin,4
Vaneau,Hoche,6
Vaneau,Porte de Pantin,4
Vaneau,Ourcq,9
Vaneau,Laumière,5
Vaneau,Jacques Bonsergent,1
Vaneau,Oberkampf,5
Vaneau,Richard-Lenoir,7
Vaneau,Bréguet - Sabin,4
Vaneau,Quai de la Rapée,6
Vaneau,Gare d'Austerlitz,6
Vaneau,Saint-Marcel,2
Vaneau,Campo-Formio,4
Vaneau,Place d'Italie,6
Vaneau,Kléber,8
Vaneau,Boissière,3
Vaneau,Trocadéro,2
Vaneau,Passy,7
Vaneau,Bir-Hakeim,4
Vaneau,Dupleix,7
Vaneau,La Motte-Picquet - Grenelle,1
Vaneau,Cambronne,9
Vaneau,Sèvres - Lecourbe,7
Vaneau,Pasteur,5
Vaneau,Edgar Quinet,3
Vaneau,Saint-Jacques,6
Vaneau,Glacière,4
Vaneau,Corvisart,4
Vaneau,Nationale,4
Vaneau,Chevaleret,1
Vaneau,Quai de la Gare,9
Vaneau,Bercy,2
Vaneau,Dugommier,5
Vaneau,Daumesnil,5
Vaneau,Bel-Air,1
Vaneau,Picpus,9
Vaneau,La Courneuve - 8 Mai 1945,1
Vaneau,Fort d'Aubervilliers,3
Vaneau,Aubervilliers - Pantin - Quatre Chemins,5
Vaneau,Porte de la Villette,4
Vaneau,Corentin Cariou,9
Vaneau,Crimée,2
Vaneau,Riquet,6
Vaneau,Louis Blanc,3
Vaneau,Château-Landon,2
Vaneau,Poissonnière,1
Vaneau,Cadet,5
Vaneau,Le Peletier,1
Vaneau,Chaussée d'Antin - La Fayette,7
Vaneau,Pyramides,7
Vaneau,Pont-Neuf,3
Vaneau,Pont Marie,6
Vaneau,Sully - Morland,4
Vaneau,Jussieu,9
Vaneau,Place Monge,4
Vaneau,Censier - Daubenton,4
Vaneau,Les Gobelins,6
Vaneau,Tolbiac,2
Vaneau,Maison Blanche,1
Vaneau,Le Kremlin-Bicêtre,4
Vaneau,Villejuif - Léo Lagrange,9
Vaneau,Villejuif - Paul Vaillant-Couturier,5
Vaneau,Villejuif - Louis Aragon,4
Vaneau,Porte d'Italie,5
Vaneau,Porte de Choisy,4
Vaneau,Porte d'Ivry,9
Vaneau,Pierre et Marie Curie,6
Vaneau,Mairie d'Ivry,9
Vaneau,Bolivar,6
Vaneau,Buttes Chaumont,6
Vaneau,Botzaris,7
Vaneau,Danube,5
Vaneau,Place des Fêtes,6
Vaneau,Pré-Saint-Gervais,2
Vaneau,Balard,9
Vaneau,Lourmel,8
Vaneau,Boucicaut,1
Vaneau,Félix Faure,3
Vaneau,Commerce,4
Vaneau,École Militaire,9
Vaneau,La Tour-Maubourg,1
Vaneau,Invalides,5
Vaneau,Madeleine,9
Vaneau,Richelieu - Drouot,9
Vaneau,Grands Boulevards,5
Vaneau,Bonne-Nouvelle,9
Vaneau,Filles du Calvaire,1
Vaneau,Saint-Sébastien - Froissart,3
Vaneau,Chemin Vert,7
Vaneau,Ledru-Rollin,8
Vaneau,Faidherbe - Chaligny,1
Vaneau,Montgallet,8
Vaneau,Michel Bizot,9
Vaneau,Porte Dorée,2
Vaneau,Porte de Charenton,1
Vaneau,Liberté,6
Vaneau,Charenton - Écoles,5
Vaneau,École vétérinaire de Maisons-Alfort,6
Vaneau,Maisons-Alfort - Stade,5
Vaneau,Maisons-Alfort - Les Juilliottes,5
Vaneau,Créteil - L'Échat,9
Vaneau,Créteil - Université,2
Vaneau,Créteil - Préfecture,7
Vaneau,Pointe du Lac,5
Vaneau,Pont de Sèvres,4
Vaneau,Billancourt,9
Vaneau,Marcel Sembat,2
Vaneau,Porte de Saint-Cloud,6
Vaneau,Exelmans,8
Vaneau,Michel-Ange - Molitor,5
Vaneau,Michel-Ange - Auteuil,1
Vaneau,Jasmin,3
Vaneau,Ranelagh,2
Vaneau,La Muette,5
Vaneau,Rue de la Pompe,9
Vaneau,Iéna,5
Vaneau,Alma - Marceau,1
Vaneau,Saint-Philippe du Roule,3
Vaneau,Miromesnil,1
Vaneau,Saint-Augustin,2
Vaneau,Saint-Ambroise,1
Vaneau,Voltaire,1
Vaneau,Charonne,3
Vaneau,Rue des Boulets,2
Vaneau,Buzenval,6
Vaneau,Maraîchers,6
Vaneau,Porte de Montreuil,5
Vaneau,Robespierre,3
Vaneau,Croix de Chavaux,7
Vaneau,Mairie de Montreuil,6
Vaneau,Boulogne - Pont de Saint-Cloud,8
Vaneau,Boulogne - Jean Jaurès,5
Vaneau,Porte d'Auteuil,3
Vaneau,Chardon-Lagache,5
Vaneau,Église d'Auteuil,2
Vaneau,Mirabeau,6
Vaneau,Javel - André Citroën,6
Vaneau,Charles Michels,9
Vaneau,Avenue Émile-Zola,2
Vaneau,Ségur,8
Vaneau,Duroc,3
Vaneau,Sèvres - Babylone,3
Vaneau,Mabillon,4
Vaneau,Cluny - La Sorbonne,1
Vaneau,Maubert - Mutualité,7
Vaneau,Cardinal Lemoine,5
Vaneau,Rambuteau,8
Vaneau,Goncourt,2
Vaneau,Pyrénées,5
Vaneau,Jourdain,7
Vaneau,Télégraphe,7
Vaneau,Mairie des Lilas,5
Vaneau,Mairie d'Aubervilliers,4
Vaneau,Aimé Césaire,6
Vaneau,Front Populaire,2
Vaneau,Porte de la Chapelle,5
Vaneau,Marx Dormoy,2
Vaneau,Jules Joffrin,2
Vaneau,Lamarck - Caulaincourt,8
Vaneau,Abbesses,6
Vaneau,Saint-Georges,8
Vaneau,Notre-Dame-de-Lorette,6
Vaneau,Trinité - d'Estienne d'Orves,3
Vaneau,Assemblée nationale,5
Vaneau,Solférino,5
Vaneau,Rue du Bac,2
Vaneau,Rennes,9
Vaneau,Notre-Dame-des-Champs,2
Vaneau,Falguière,4
Vaneau,Volontaires,2
Vaneau,Vaugirard,8
Vaneau,Convention,7
Vaneau,Porte de Versailles,3
Vaneau,Corentin Celton,1
Vaneau,Mairie d'Issy,5
Vaneau,Les Courtilles,4
Vaneau,Les Agnettes,5
Vaneau,Gabriel Péri,5
Vaneau,Mairie de Clichy,7
Vaneau,Porte de Clichy,4
Vaneau,Brochant,8
Vaneau,Saint-Denis - Université,7
Vaneau,Basilique de Saint-Denis,3
Vaneau,Saint-Denis - Porte de Paris,5
Vaneau,Carrefour Pleyel,9
Vaneau,Mairie de Saint-Ouen,1
Vaneau,Garibaldi,5
Vaneau,Porte de Saint-Ouen,5
Vaneau,Guy Môquet,8
Vaneau,La Fourche,8
Vaneau,Liège,9
Vaneau,Varenne,9
Vaneau,Saint-François-Xavier,8
Vaneau,Gaîté,6
Vaneau,Pernety,6
Vaneau,Plaisance,9
Vaneau,Porte de Vanves,4
Vaneau,Malakoff - Plateau de Vanves,6
Vaneau,Malakoff - Rue Étienne-Dolet,6
Vaneau,Châtillon - Montrouge,9
Vaneau,Saint-Ouen,8
Vaneau,Pont Cardinet,2
Vaneau,Cour Saint-Émilion,3
Vaneau,Bibliothèque François-Mitterrand,6
Vaneau,Olympiades,7
Sèvres - Babylone,La Défense,2
Sèvres - Babylone,Esplanade de La Défense,1
Sèvres - Babylone,Pont de Neuilly,4
Sèvres - Babylone,Les Sablons,7
Sèvres - Babylone,Porte Maillot,8
Sèvres - Babylone,Argentine,6
Sèvres - Babylone,Charles de Gaulle - Étoile,9
Sèvres - Babylone,George V,9
Sèvres - Babylone,Franklin D. Roosevelt,3
Sèvres - Babylone,Champs-Élysées - Clemenceau,1
Sèvres - Babylone,Concorde,1
Sèvres - Babylone,Tuileries,2
Sèvres - Babylone,Palais-Royal - Musée du Louvre,7
Sèvres - Babylone,Louvre - Rivoli,3
Sèvres - Babylone,Châtelet,9
Sèvres - Babylone,Hôtel de Ville,4
Sèvres - Babylone,Saint-Paul,6
Sèvres - Babylone,Bastille,9
Sèvres - Babylone,Gare de Lyon,5
Sèvres - Babylone,Reuilly - Diderot,1
Sèvres - Babylone,Nation,8
Sèvres - Babylone,Porte de Vincennes,3
Sèvres - Babylone,Saint-Mandé,9
Sèvres - Babylone,Bérault,9
Sèvres - Babylone,Château de Vincennes,9
Sèvres - Babylone,Porte Dauphine,8
Sèvres - Babylone,Victor Hugo,3
Sèvres - Babylone,Ternes,6
Sèvres - Babylone,Courcelles,9
Sèvres - Babylone,Monceau,7
Sèvres - Babylone,Villiers,6
Sèvres - Babylone,Rome,6
Sèvres - Babylone,Place de Clichy,8
Sèvres - Babylone,Blanche,9
Sèvres - Babylone,Pigalle,4
Sèvres - Babylone,Anvers,1
Sèvres - Babylone,Barbès - Rochechouart,5
Sèvres - Babylone,La Chapelle,7
Sèvres - Babylone,Stalingrad,9
Sèvres - Babylone,Jaurès,9
Sèvres - Babylone,Colonel Fabien,3
Sèvres - Babylone,Belleville,9
Sèvres - Babylone,Couronnes,9
Sèvres - Babylone,Ménilmontant,5
Sèvres - Babylone,Père Lachaise,9
Sèvres - Babylone,Philippe Auguste,9
Sèvres - Babylone,Alexandre Dumas,1
Sèvres - Babylone,Avron,1
Sèvres - Babylone,Pont de Levallois - Bécon,8
Sèvres - Babylone,Anatole France,2
Sèvres - Babylone,Louise Michel,8
Sèvres - Babylone,Porte de Champerret,8
Sèvres - Babylone,Pereire,7
Sèvres - Babylone,Wagram,1
Sèvres - Babylone,Malesherbes,2
Sèvres - Babylone,Europe,2
Sèvres - Babylone,Saint-Lazare,8
Sèvres - Babylone,Havre - Caumartin,3
Sèvres - Babylone,Opéra,4
Sèvres - Babylone,Quatre-Septembre,6
Sèvres - Babylone,Bourse,9
Sèvres - Babylone,Sentier,5
Sèvres - Babylone,Réaumur - Sébastopol,9
Sèvres - Babylone,Arts et Métiers,4
Sèvres - Babylone,Temple,9
Sèvres - Babylone,République,5
Sèvres - Babylone,Parmentier,5
Sèvres - Babylone,Rue Saint-Maur,2
Sèvres - Babylone,Gambetta,4
Sèvres - Babylone,Porte de Bagnolet,8
Sèvres - Babylone,Gallieni,1
Sèvres - Babylone,Pelleport,3
Sèvres - Babylone,Porte des Lilas,3
Sèvres - Babylone,Porte de Clignancourt,6
Sèvres - Babylone,Simplon,3
Sèvres - Babylone,Marcadet - Poissonniers,5
Sèvres - Babylone,Château Rouge,6
Sèvres - Babylone,Gare du Nord,2
Sèvres - Babylone,Gare de l'Est,1
Sèvres - Babylone,Château d'Eau,1
Sèvres - Babylone,Strasbourg - Saint-Denis,5
Sèvres - Babylone,Étienne Marcel,5
Sèvres - Babylone,Les Halles,3
Sèvres - Babylone,Cité,1
Sèvres - Babylone,Saint-Michel,1
Sèvres - Babylone,Odéon,3
Sèvres - Babylone,Saint-Germain-des-Prés,6
Sèvres - Babylone,Saint-Sulpice,5
Sèvres - Babylone,Saint-Placide,7
Sèvres - Babylone,Montparnasse - Bienvenüe,8
Sèvres - Babylone,Vavin,9
Sèvres - Babylone,Raspail,7
Sèvres - Babylone,Denfert-Rochereau,5
Sèvres - Babylone,Mouton-Duvernet,8
Sèvres - Babylone,Alésia,6
Sèvres - Babylone,Porte d'Orléans,9
Sèvres - Babylone,Mairie de Montrouge,5
Sèvres - Babylone,Barbara,1
Sèvres - Babylone,Bagneux - Lucie Aubrac,4
Sèvres - Babylone,Bobigny - Pablo Picasso,9
Sèvres - Babylone,Bobigny - Pantin - Raymond Queneau,4
Sèvres - Babylone,Église de Pantin,4
Sèvres - Babylone,Hoche,5
Sèvres - Babylone,Porte de Pantin,8
Sèvres - Babylone,Ourcq,9
Sèvres - Babylone,Laumière,7
Sèvres - Babylone,Jacques Bonsergent,3
Sèvres - Babylone,Oberkampf,5
Sèvres - Babylone,Richard-Lenoir,3
Sèvres - Babylone,Bréguet - Sabin,9
Sèvres - Babylone,Quai de la Rapée,2
Sèvres - Babylone,Gare d'Austerlitz,8
Sèvres - Babylone,Saint-Marcel,1
Sèvres - Babylone,Campo-Formio,1
Sèvres - Babylone,Place d'Italie,7
Sèvres - Babylone,Kléber,2
Sèvres - Babylone,Boissière,4
Sèvres - Babylone,Trocadéro,9
Sèvres - Babylone,Passy,8
Sèvres - Babylone,Bir-Hakeim,6
Sèvres - Babylone,Dupleix,3
Sèvres - Babylone,La Motte-Picquet - Grenelle,2
Sèvres - Babylone,Cambronne,7
Sèvres - Babylone,Sèvres - Lecourbe,5
Sèvres - Babylone,Pasteur,1
Sèvres - Babylone,Edgar Quinet,4
Sèvres - Babylone,Saint-Jacques,9
Sèvres - Babylone,Glacière,5
Sèvres - Babylone,Corvisart,9
Sèvres - Babylone,Nationale,1
Sèvres - Babylone,Chevaleret,4
Sèvres - Babylone,Quai de la Gare,1
Sèvres - Babylone,Bercy,7
Sèvres - Babylone,Dugommier,7
Sèvres - Babylone,Daumesnil,4
Sèvres - Babylone,Bel-Air,7
Sèvres - Babylone,Picpus,5
Sèvres - Babylone,La Courneuve - 8 Mai 1945,8
Sèvres - Babylone,Fort d'Aubervilliers,2
Sèvres - Babylone,Aubervilliers - Pantin - Quatre Chemins,8
Sèvres - Babylone,Porte de la Villette,1
Sèvres - Babylone,Corentin Cariou,6
Sèvres - Babylone,Crimée,7
Sèvres - Babylone,Riquet,4
Sèvres - Babylone,Louis Blanc,2
Sèvres - Babylone,Château-Landon,3
Sèvres - Babylone,Poissonnière,9
Sèvres - Babylone,Cadet,8
Sèvres - Babylone,Le Peletier,8
Sèvres - Babylone,Chaussée d'Antin - La Fayette,6
Sèvres - Babylone,Pyramides,5
Sèvres - Babylone,Pont-Neuf,9
Sèvres - Babylone,Pont Marie,1
Sèvres - Babylone,Sully - Morland,4
Sèvres - Babylone,Jussieu,6
Sèvres - Babylone,Place Monge,6
Sèvres - Babylone,Censier - Daubenton,3
Sèvres - Babylone,Les Gobelins,7
Sèvres - Babylone,Tolbiac,1
Sèvres - Babylone,Maison Blanche,2
Sèvres - Babylone,Le Kremlin-Bicêtre,5
Sèvres - Babylone,Villejuif - Léo Lagrange,8
Sèvres - Babylone,Villejuif - Paul Vaillant-Couturier,1
Sèvres - Babylone,Villejuif - Louis Aragon,3
Sèvres - Babylone,Porte d'Italie,5
Sèvres - Babylone,Porte de Choisy,4
Sèvres - Babylone,Porte d'Ivry,8
Sèvres - Babylone,Pierre et Marie Curie,6
Sèvres - Babylone,Mairie d'Ivry,2
Sèvres - Babylone,Bolivar,5
Sèvres - Babylone,Buttes Chaumont,7
Sèvres - Babylone,Botzaris,8
Sèvres - Babylone,Danube,2
Sèvres - Babylone,Place des Fêtes,8
Sèvres - Babylone,Pré-Saint-Gervais,5
Sèvres - Babylone,Balard,5
Sèvres - Babylone,Lourmel,2
Sèvres - Babylone,Boucicaut,1
Sèvres - Babylone,Félix Faure,3
Sèvres - Babylone,Commerce,7
Sèvres - Babylone,École Militaire,2
Sèvres - Babylone,La Tour-Maubourg,8
Sèvres - Babylone,Invalides,9
Sèvres - Babylone,Madeleine,1
Sèvres - Babylone,Richelieu - Drouot,3
Sèvres - Babylone,Grands Boulevards,2
Sèvres - Babylone,Bonne-Nouvelle,6
Sèvres - Babylone,Filles du Calvaire,3
Sèvres - Babylone,Saint-Sébastien - Froissart,5
Sèvres - Babylone,Chemin Vert,9
Sèvres - Babylone,Ledru-Rollin,4
Sèvres - Babylone,Faidherbe - Chaligny,7
Sèvres - Babylone,Montgallet,8
Sèvres - Babylone,Michel Bizot,2
Sèvres - Babylone,Porte Dorée,9
Sèvres - Babylone,Porte de Charenton,7
Sèvres - Babylone,Liberté,4
Sèvres - Babylone,Charenton - Écoles,1
Sèvres - Babylone,École vétérinaire de Maisons-Alfort,4
Sèvres - Babylone,Maisons-Alfort - Stade,6
Sèvres - Babylone,Maisons-Alfort - Les Juilliottes,8
Sèvres - Babylone,Créteil - L'Échat,9
Sèvres - Babylone,Créteil - Université,2
Sèvres - Babylone,Créteil - Préfecture,4
Sèvres - Babylone,Pointe du Lac,6
Sèvres - Babylone,Pont de Sèvres,1
Sèvres - Babylone,Billancourt,2
Sèvres - Babylone,Marcel Sembat,4
Sèvres - Babylone,Porte de Saint-Cloud,3
Sèvres - Babylone,Exelmans,4
Sèvres - Babylone,Michel-Ange - Molitor,1
Sèvres - Babylone,Michel-Ange - Auteuil,8
Sèvres - Babylone,Jasmin,8
Sèvres - Babylone,Ranelagh,1
Sèvres - Babylone,La Muette,6
Sèvres - Babylone,Rue de la Pompe,7
Sèvres - Babylone,Iéna,5
Sèvres - Babylone,Alma - Marceau,4
Sèvres - Babylone,Saint-Philippe du Roule,3
Sèvres - Babylone,Miromesnil,2
Sèvres - Babylone,Saint-Augustin,4
Sèvres - Babylone,Saint-Ambroise,4
Sèvres - Babylone,Voltaire,5
Sèvres - Babylone,Charonne,7
Sèvres - Babylone,Rue des Boulets,2
Sèvres - Babylone,Buzenval,2
Sèvres - Babylone,Maraîchers,3
Sèvres - Babylone,Porte de Montreuil,2
Sèvres - Babylone,Robespierre,3
Sèvres - Babylone,Croix de Chavaux,5
Sèvres - Babylone,Mairie de Montreuil,8
Sèvres - Babylone,Boulogne - Pont de Saint-Cloud,4
Sèvres - Babylone,Boulogne - Jean Jaurès,6
Sèvres - Babylone,Porte d'Auteuil,2
Sèvres - Babylone,Chardon-Lagache,2
Sèvres - Babylone,Église d'Auteuil,4
Sèvres - Babylone,Mirabeau,4
Sèvres - Babylone,Javel - André Citroën,9
Sèvres - Babylone,Charles Michels,4
Sèvres - Babylone,Avenue Émile-Zola,3
Sèvres - Babylone,Ségur,6
Sèvres - Babylone,Duroc,7
Sèvres - Babylone,Vaneau,8
Sèvres - Babylone,Mabillon,4
Sèvres - Babylone,Cluny - La Sorbonne,1
Sèvres - Babylone,Maubert - Mutualité,3
Sèvres - Babylone,Cardinal Lemoine,6
Sèvres - Babylone,Rambuteau,3
Sèvres - Babylone,Goncourt,5
Sèvres - Babylone,Pyrénées,8
Sèvres - Babylone,Jourdain,8
Sèvres - Babylone,Télégraphe,4
Sèvres - Babylone,Mairie des Lilas,7
Sèvres - Babylone,Mairie d'Aubervilliers,8
Sèvres - Babylone,Aimé Césaire,7
Sèvres - Babylone,Front Populaire,6
Sèvres - Babylone,Porte de la Chapelle,2
Sèvres - Babylone,Marx Dormoy,8
Sèvres - Babylone,Jules Joffrin,6
Sèvres - Babylone,Lamarck - Caulaincourt,6
Sèvres - Babylone,Abbesses,6
Sèvres - Babylone,Saint-Georges,8
Sèvres - Babylone,Notre-Dame-de-Lorette,5
Sèvres - Babylone,Trinité - d'Estienne d'Orves,2
Sèvres - Babylone,Assemblée nationale,3
Sèvres - Babylone,Solférino,9
Sèvres - Babylone,Rue du Bac,3
Sèvres - Babylone,Rennes,5
Sèvres - Babylone,Notre-Dame-des-Champs,5
Sèvres - Babylone,Falguière,8
Sèvres - Babylone,Volontaires,3
Sèvres - Babylone,Vaugirard,5
Sèvres - Babylone,Convention,4
Sèvres - Babylone,Porte de Versailles,8
Sèvres - Babylone,Corentin Celton,9
Sèvres - Babylone,Mairie d'Issy,3
Sèvres - Babylone,Les Courtilles,7
Sèvres - Babylone,Les Agnettes,5
Sèvres - Babylone,Gabriel Péri,2
Sèvres - Babylone,Mairie de Clichy,9
Sèvres - Babylone,Porte de Clichy,6
Sèvres - Babylone,Brochant,4
Sèvres - Babylone,Saint-Denis - Université,7
Sèvres - Babylone,Basilique de Saint-Denis,4
Sèvres - Babylone,Saint-Denis - Porte de Paris,1
Sèvres - Babylone,Carrefour Pleyel,7
Sèvres - Babylone,Mairie de Saint-Ouen,1
Sèvres - Babylone,Garibaldi,1
Sèvres - Babylone,Porte de Saint-Ouen,8
Sèvres - Babylone,Guy Môquet,3
Sèvres - Babylone,La Fourche,6
Sèvres - Babylone,Liège,7
Sèvres - Babylone,Varenne,2
Sèvres - Babylone,Saint-François-Xavier,8
Sèvres - Babylone,Gaîté,8
Sèvres - Babylone,Pernety,7
Sèvres - Babylone,Plaisance,9
Sèvres - Babylone,Porte de Vanves,5
Sèvres - Babylone,Malakoff - Plateau de Vanves,2
Sèvres - Babylone,Malakoff - Rue Étienne-Dolet,9
Sèvres - Babylone,Châtillon - Montrouge,7
Sèvres - Babylone,Saint-Ouen,4
Sèvres - Babylone,Pont Cardinet,2
Sèvres - Babylone,Cour Saint-Émilion,8
Sèvres - Babylone,Bibliothèque François-Mitterrand,8
Sèvres - Babylone,Olympiades,4
Mabillon,La Défense,9
Mabillon,Esplanade de La Défense,1
Mabillon,Pont de Neuilly,4
Mabillon,Les Sablons,3
Mabillon,Porte Maillot,7
Mabillon,Argentine,3
Mabillon,Charles de Gaulle - Étoile,7
Mabillon,George V,6
Mabillon,Franklin D. Roosevelt,6
Mabillon,Champs-Élysées - Clemenceau,4
Mabillon,Concorde,8
Mabillon,Tuileries,1
Mabillon,Palais-Royal - Musée du Louvre,4
Mabillon,Louvre - Rivoli,8
Mabillon,Châtelet,6
Mabillon,Hôtel de Ville,3
Mabillon,Saint-Paul,8
Mabillon,Bastille,3
Mabillon,Gare de Lyon,4
Mabillon,Reuilly - Diderot,4
Mabillon,Nation,8
Mabillon,Porte de Vincennes,1
Mabillon,Saint-Mandé,9
Mabillon,Bérault,3
Mabillon,Château de Vincennes,7
Mabillon,Porte Dauphine,6
Mabillon,Victor Hugo,8
Mabillon,Ternes,4
Mabillon,Courcelles,3
Mabillon,Monceau,6
Mabillon,Villiers,8
Mabillon,Rome,8
Mabillon,Place de Clichy,1
Mabillon,Blanche,1
Mabillon,Pigalle,8
Mabillon,Anvers,8
Mabillon,Barbès - Rochechouart,3
Mabillon,La Chapelle,2
Mabillon,Stalingrad,5
Mabillon,Jaurès,7
Mabillon,Colonel Fabien,4
Mabillon,Belleville,1
Mabillon,Couronnes,9
Mabillon,Ménilmontant,3
Mabillon,Père Lachaise,3
Mabillon,Philippe Auguste,1
Mabillon,Alexandre Dumas,5
Mabillon,Avron,2
Mabillon,Pont de Levallois - Bécon,6
Mabillon,Anatole France,3
Mabillon,Louise Michel,2
Mabillon,Porte de Champerret,4
Mabillon,Pereire,8
Mabillon,Wagram,2
Mabillon,Malesherbes,1
Mabillon,Europe,7
Mabillon,Saint-Lazare,2
Mabillon,Havre - Caumartin,7
Mabillon,Opéra,1
Mabillon,Quatre-Septembre,8
Mabillon,Bourse,7
Mabillon,Sentier,1
Mabillon,Réaumur - Sébastopol,2
Mabillon,Arts et Métiers,8
Mabillon,Temple,6
Mabillon,République,3
Mabillon,Parmentier,1
Mabillon,Rue Saint-Maur,3
Mabillon,Gambetta,1
Mabillon,Porte de Bagnolet,5
Mabillon,Gallieni,3
Mabillon,Pelleport,5
Mabillon,Porte des Lilas,8
Mabillon,Porte de Clignancourt,1
Mabillon,Simplon,8
Mabillon,Marcadet - Poissonniers,2
Mabillon,Château Rouge,1
Mabillon,Gare du Nord,1
Mabillon,Gare de l'Est,1
Mabillon,Château d'Eau,8
Mabillon,Strasbourg - Saint-Denis,9
Mabillon,Étienne Marcel,1
Mabillon,Les Halles,5
Mabillon,Cité,4
Mabillon,Saint-Michel,2
Mabillon,Odéon,5
Mabillon,Saint-Germain-des-Prés,4
Mabillon,Saint-Sulpice,5
Mabillon,Saint-Placide,5
Mabillon,Montparnasse - Bienvenüe,6
Mabillon,Vavin,3
Mabillon,Raspail,8
Mabillon,Denfert-Rochereau,9
Mabillon,Mouton-Duvernet,5
Mabillon,Alésia,1
Mabillon,Porte d'Orléans,2
Mabillon,Mairie de Montrouge,8
Mabillon,Barbara,6
Mabillon,Bagneux - Lucie Aubrac,2
Mabillon,Bobigny - Pablo Picasso,2
Mabillon,Bobigny - Pantin - Raymond Queneau,6
Mabillon,Église de Pantin,1
Mabillon,Hoche,7
Mabillon,Porte de Pantin,6
Mabillon,Ourcq,8
